 time            time            v(inp)          v(inn)          v(vamp)         v(rxout)       
 1.22910000e-08  1.22910000e-08  9.50000000e-01  8.50000000e-01  1.46896712e+00  1.16960279e-03 
 1.22930000e-08  1.22930000e-08  9.50000000e-01  8.50000000e-01  1.47103825e+00  1.12598070e-03 
 1.22950000e-08  1.22950000e-08  9.50000000e-01  8.50000000e-01  1.47305528e+00  1.08529495e-03 
 1.22970000e-08  1.22970000e-08  9.50000000e-01  8.50000000e-01  1.47502148e+00  1.04718141e-03 
 1.22990000e-08  1.22990000e-08  9.50000000e-01  8.50000000e-01  1.47693609e+00  1.01131809e-03 
 1.23010000e-08  1.23010000e-08  9.50000000e-01  8.50000000e-01  1.47880228e+00  9.77450280e-04 
 1.23030000e-08  1.23030000e-08  9.50000000e-01  8.50000000e-01  1.48061931e+00  9.45355498e-04 
 1.23050000e-08  1.23050000e-08  9.50000000e-01  8.50000000e-01  1.48239023e+00  9.14851688e-04 
 1.23070000e-08  1.23070000e-08  9.50000000e-01  8.50000000e-01  1.48411436e+00  8.85784680e-04 
 1.23090000e-08  1.23090000e-08  9.50000000e-01  8.50000000e-01  1.48579461e+00  8.58020509e-04 
 1.23110000e-08  1.23110000e-08  9.50000000e-01  8.50000000e-01  1.48743035e+00  8.31452231e-04 
 1.23130000e-08  1.23130000e-08  9.50000000e-01  8.50000000e-01  1.48902436e+00  8.05977618e-04 
 1.23150000e-08  1.23150000e-08  9.50000000e-01  8.50000000e-01  1.49057604e+00  7.81522693e-04 
 1.23170000e-08  1.23170000e-08  9.50000000e-01  8.50000000e-01  1.49208804e+00  7.58006122e-04 
 1.23190000e-08  1.23190000e-08  9.50000000e-01  8.50000000e-01  1.49355980e+00  7.35377227e-04 
 1.23210000e-08  1.23210000e-08  9.50000000e-01  8.50000000e-01  1.49499387e+00  7.13568412e-04 
 1.23230000e-08  1.23230000e-08  9.50000000e-01  8.50000000e-01  1.49638969e+00  6.92545719e-04 
 1.23250000e-08  1.23250000e-08  9.50000000e-01  8.50000000e-01  1.49774970e+00  6.72250588e-04 
 1.23270000e-08  1.23270000e-08  9.50000000e-01  8.50000000e-01  1.49907338e+00  6.52661268e-04 
 1.23290000e-08  1.23290000e-08  9.50000000e-01  8.50000000e-01  1.50036304e+00  6.33725163e-04 
 1.23310000e-08  1.23310000e-08  9.50000000e-01  8.50000000e-01  1.50161818e+00  6.15429611e-04 
 1.23330000e-08  1.23330000e-08  9.50000000e-01  8.50000000e-01  1.50284103e+00  5.97725984e-04 
 1.23350000e-08  1.23350000e-08  9.50000000e-01  8.50000000e-01  1.50403109e+00  5.80608523e-04 
 1.23370000e-08  1.23370000e-08  9.50000000e-01  8.50000000e-01  1.50519050e+00  5.64031282e-04 
 1.23390000e-08  1.23390000e-08  9.50000000e-01  8.50000000e-01  1.50631878e+00  5.47993846e-04 
 1.23410000e-08  1.23410000e-08  9.50000000e-01  8.50000000e-01  1.50741795e+00  5.32452137e-04 
 1.23430000e-08  1.23430000e-08  9.50000000e-01  8.50000000e-01  1.50848757e+00  5.17409953e-04 
 1.23450000e-08  1.23450000e-08  9.50000000e-01  8.50000000e-01  1.50952958e+00  5.02824566e-04 
 1.23470000e-08  1.23470000e-08  9.50000000e-01  8.50000000e-01  1.51054352e+00  4.88703153e-04 
 1.23490000e-08  1.23490000e-08  9.50000000e-01  8.50000000e-01  1.51153126e+00  4.75004019e-04 
 1.23510000e-08  1.23510000e-08  9.50000000e-01  8.50000000e-01  1.51249237e+00  4.61737080e-04 
 1.23530000e-08  1.23530000e-08  9.50000000e-01  8.50000000e-01  1.51342861e+00  4.48861490e-04 
 1.23550000e-08  1.23550000e-08  9.50000000e-01  8.50000000e-01  1.51433958e+00  4.36389405e-04 
 1.23570000e-08  1.23570000e-08  9.50000000e-01  8.50000000e-01  1.51522697e+00  4.24280722e-04 
 1.23590000e-08  1.23590000e-08  9.50000000e-01  8.50000000e-01  1.51609037e+00  4.12549443e-04 
 1.23610000e-08  1.23610000e-08  9.50000000e-01  8.50000000e-01  1.51693139e+00  4.01156150e-04 
 1.23630000e-08  1.23630000e-08  9.50000000e-01  8.50000000e-01  1.51774966e+00  3.90116371e-04 
 1.23650000e-08  1.23650000e-08  9.50000000e-01  8.50000000e-01  1.51854671e+00  3.79391351e-04 
 1.23670000e-08  1.23670000e-08  9.50000000e-01  8.50000000e-01  1.51932216e+00  3.68997872e-04 
 1.23690000e-08  1.23690000e-08  9.50000000e-01  8.50000000e-01  1.52007749e+00  3.58897842e-04 
 1.23710000e-08  1.23710000e-08  9.50000000e-01  8.50000000e-01  1.52081234e+00  3.49109072e-04 
 1.23730000e-08  1.23730000e-08  9.50000000e-01  8.50000000e-01  1.52152811e+00  3.39594136e-04 
 1.23750000e-08  1.23750000e-08  9.50000000e-01  8.50000000e-01  1.52222444e+00  3.30371682e-04 
 1.23770000e-08  1.23770000e-08  9.50000000e-01  8.50000000e-01  1.52290269e+00  3.21404967e-04 
 1.23790000e-08  1.23790000e-08  9.50000000e-01  8.50000000e-01  1.52356250e+00  3.12713303e-04 
 1.23810000e-08  1.23810000e-08  9.50000000e-01  8.50000000e-01  1.52420515e+00  3.04260649e-04 
 1.23830000e-08  1.23830000e-08  9.50000000e-01  8.50000000e-01  1.52483033e+00  2.96066837e-04 
 1.23850000e-08  1.23850000e-08  9.50000000e-01  8.50000000e-01  1.52543925e+00  2.88096539e-04 
 1.23870000e-08  1.23870000e-08  9.50000000e-01  8.50000000e-01  1.52603158e+00  2.80369984e-04 
 1.23890000e-08  1.23890000e-08  9.50000000e-01  8.50000000e-01  1.52660851e+00  2.72852573e-04 
 1.23910000e-08  1.23910000e-08  9.50000000e-01  8.50000000e-01  1.52716971e+00  2.65564814e-04 
 1.23930000e-08  1.23930000e-08  9.50000000e-01  8.50000000e-01  1.52771630e+00  2.58472856e-04 
 1.23950000e-08  1.23950000e-08  9.50000000e-01  8.50000000e-01  1.52824798e+00  2.51597389e-04 
 1.23970000e-08  1.23970000e-08  9.50000000e-01  8.50000000e-01  1.52876582e+00  2.44905316e-04 
 1.23990000e-08  1.23990000e-08  9.50000000e-01  8.50000000e-01  1.52926952e+00  2.38417423e-04 
 1.24010000e-08  1.24010000e-08  9.50000000e-01  8.50000000e-01  1.52976009e+00  2.32101380e-04 
 1.24030000e-08  1.24030000e-08  9.50000000e-01  8.50000000e-01  1.53023727e+00  2.25977992e-04 
 1.24050000e-08  1.24050000e-08  9.50000000e-01  8.50000000e-01  1.53070201e+00  2.20015700e-04 
 1.24070000e-08  1.24070000e-08  9.50000000e-01  8.50000000e-01  1.53115403e+00  2.14235262e-04 
 1.24090000e-08  1.24090000e-08  9.50000000e-01  8.50000000e-01  1.53159428e+00  2.08605896e-04 
 1.24110000e-08  1.24110000e-08  9.50000000e-01  8.50000000e-01  1.53202248e+00  2.03148253e-04 
 1.24130000e-08  1.24130000e-08  9.50000000e-01  8.50000000e-01  1.53243952e+00  1.97832331e-04 
 1.24150000e-08  1.24150000e-08  9.50000000e-01  8.50000000e-01  1.53284513e+00  1.92678622e-04 
 1.24170000e-08  1.24170000e-08  9.50000000e-01  8.50000000e-01  1.53324017e+00  1.87657904e-04 
 1.24190000e-08  1.24190000e-08  9.50000000e-01  8.50000000e-01  1.53362438e+00  1.82790465e-04 
 1.24210000e-08  1.24210000e-08  9.50000000e-01  8.50000000e-01  1.53399857e+00  1.78047862e-04 
 1.24230000e-08  1.24230000e-08  9.50000000e-01  8.50000000e-01  1.53436249e+00  1.73450141e-04 
 1.24250000e-08  1.24250000e-08  9.50000000e-01  8.50000000e-01  1.53471692e+00  1.68969632e-04 
 1.24270000e-08  1.24270000e-08  9.50000000e-01  8.50000000e-01  1.53506162e+00  1.64626107e-04 
 1.24290000e-08  1.24290000e-08  9.50000000e-01  8.50000000e-01  1.53539734e+00  1.60392664e-04 
 1.24310000e-08  1.24310000e-08  9.50000000e-01  8.50000000e-01  1.53572382e+00  1.56288771e-04 
 1.24330000e-08  1.24330000e-08  9.50000000e-01  8.50000000e-01  1.53604180e+00  1.52288290e-04 
 1.24350000e-08  1.24350000e-08  9.50000000e-01  8.50000000e-01  1.53635103e+00  1.48410357e-04 
 1.24370000e-08  1.24370000e-08  9.50000000e-01  8.50000000e-01  1.53665219e+00  1.44629590e-04 
 1.24390000e-08  1.24390000e-08  9.50000000e-01  8.50000000e-01  1.53694507e+00  1.40964777e-04 
 1.24410000e-08  1.24410000e-08  9.50000000e-01  8.50000000e-01  1.53723031e+00  1.37391279e-04 
 1.24430000e-08  1.24430000e-08  9.50000000e-01  8.50000000e-01  1.53750770e+00  1.33927518e-04 
 1.24450000e-08  1.24450000e-08  9.50000000e-01  8.50000000e-01  1.53777785e+00  1.30549591e-04 
 1.24470000e-08  1.24470000e-08  9.50000000e-01  8.50000000e-01  1.53804055e+00  1.27275538e-04 
 1.24490000e-08  1.24490000e-08  9.50000000e-01  8.50000000e-01  1.53829641e+00  1.24082181e-04 
 1.24510000e-08  1.24510000e-08  9.50000000e-01  8.50000000e-01  1.53854521e+00  1.20987167e-04 
 1.24530000e-08  1.24530000e-08  9.50000000e-01  8.50000000e-01  1.53878753e+00  1.17968029e-04 
 1.24550000e-08  1.24550000e-08  9.50000000e-01  8.50000000e-01  1.53902316e+00  1.15042016e-04 
 1.24570000e-08  1.24570000e-08  9.50000000e-01  8.50000000e-01  1.53925264e+00  1.12187358e-04 
 1.24590000e-08  1.24590000e-08  9.50000000e-01  8.50000000e-01  1.53947579e+00  1.09420897e-04 
 1.24610000e-08  1.24610000e-08  9.50000000e-01  8.50000000e-01  1.53969313e+00  1.06721550e-04 
 1.24630000e-08  1.24630000e-08  9.50000000e-01  8.50000000e-01  1.53990445e+00  1.04105744e-04 
 1.24650000e-08  1.24650000e-08  9.50000000e-01  8.50000000e-01  1.54011028e+00  1.01553071e-04 
 1.24670000e-08  1.24670000e-08  9.50000000e-01  8.50000000e-01  1.54031040e+00  9.90795430e-05 
 1.24690000e-08  1.24690000e-08  9.50000000e-01  8.50000000e-01  1.54050532e+00  9.66654090e-05 
 1.24710000e-08  1.24710000e-08  9.50000000e-01  8.50000000e-01  1.54069484e+00  9.43262645e-05 
 1.24730000e-08  1.24730000e-08  9.50000000e-01  8.50000000e-01  1.54087943e+00  9.20430029e-05 
 1.24750000e-08  1.24750000e-08  9.50000000e-01  8.50000000e-01  1.54105890e+00  8.98308033e-05 
 1.24770000e-08  1.24770000e-08  9.50000000e-01  8.50000000e-01  1.54123371e+00  8.76711880e-05 
 1.24790000e-08  1.24790000e-08  9.50000000e-01  8.50000000e-01  1.54140366e+00  8.55789211e-05 
 1.24810000e-08  1.24810000e-08  9.50000000e-01  8.50000000e-01  1.54156920e+00  8.35361389e-05 
 1.24830000e-08  1.24830000e-08  9.50000000e-01  8.50000000e-01  1.54173014e+00  8.15571932e-05 
 1.24850000e-08  1.24850000e-08  9.50000000e-01  8.50000000e-01  1.54188690e+00  7.96248190e-05 
 1.24870000e-08  1.24870000e-08  9.50000000e-01  8.50000000e-01  1.54203931e+00  7.77529592e-05 
 1.24890000e-08  1.24890000e-08  9.50000000e-01  8.50000000e-01  1.54218775e+00  7.59249323e-05 
 1.24910000e-08  1.24910000e-08  9.50000000e-01  8.50000000e-01  1.54233207e+00  7.41542768e-05 
 1.24930000e-08  1.24930000e-08  9.50000000e-01  8.50000000e-01  1.54247264e+00  7.24248792e-05 
 1.24950000e-08  1.24950000e-08  9.50000000e-01  8.50000000e-01  1.54260930e+00  7.07498785e-05 
 1.24970000e-08  1.24970000e-08  9.50000000e-01  8.50000000e-01  1.54274242e+00  6.91137144e-05 
 1.24990000e-08  1.24990000e-08  9.50000000e-01  8.50000000e-01  1.54287182e+00  6.75291319e-05 
 1.25000000e-08  1.25000000e-08  9.50000000e-01  8.50000000e-01  1.54293530e+00  6.67481442e-05 
 1.25002000e-08  1.25002000e-08  9.49600000e-01  8.50400000e-01  1.54301277e+00  7.22641250e-05 
 1.25006000e-08  1.25006000e-08  9.48800000e-01  8.51200000e-01  1.54314907e+00  8.11711138e-05 
 1.25014000e-08  1.25014000e-08  9.47200000e-01  8.52800000e-01  1.54335023e+00  9.17286554e-05 
 1.25030000e-08  1.25030000e-08  9.44000000e-01  8.56000000e-01  1.54344521e+00  8.58591043e-05 
 1.25050000e-08  1.25050000e-08  9.40000000e-01  8.60000000e-01  1.54290750e+00  2.86108596e-05 
 1.25070000e-08  1.25070000e-08  9.36000000e-01  8.64000000e-01  1.54156936e+00 -8.23126847e-05 
 1.25090000e-08  1.25090000e-08  9.32000000e-01  8.68000000e-01  1.53936993e+00 -2.41007685e-04 
 1.25110000e-08  1.25110000e-08  9.28000000e-01  8.72000000e-01  1.53627233e+00 -4.39653245e-04 
 1.25130000e-08  1.25130000e-08  9.24000000e-01  8.76000000e-01  1.53224577e+00 -6.73269901e-04 
 1.25150000e-08  1.25150000e-08  9.20000000e-01  8.80000000e-01  1.52727237e+00 -9.36942294e-04 
 1.25170000e-08  1.25170000e-08  9.16000000e-01  8.84000000e-01  1.52133492e+00 -1.22739770e-03 
 1.25190000e-08  1.25190000e-08  9.12000000e-01  8.88000000e-01  1.51442610e+00 -1.54143528e-03 
 1.25210000e-08  1.25210000e-08  9.08000000e-01  8.92000000e-01  1.50653883e+00 -1.87722032e-03 
 1.25230000e-08  1.25230000e-08  9.04000000e-01  8.96000000e-01  1.49767502e+00 -2.23286330e-03 
 1.25250000e-08  1.25250000e-08  9.00000000e-01  9.00000000e-01  1.48783724e+00 -2.60757423e-03 
 1.25270000e-08  1.25270000e-08  8.96000000e-01  9.04000000e-01  1.47703646e+00 -3.00041942e-03 
 1.25290000e-08  1.25290000e-08  8.92000000e-01  9.08000000e-01  1.46528461e+00 -3.41136559e-03 
 1.25310000e-08  1.25310000e-08  8.88000000e-01  9.12000000e-01  1.45260127e+00 -3.84018720e-03 
 1.25330000e-08  1.25330000e-08  8.84000000e-01  9.16000000e-01  1.43900699e+00 -4.28739788e-03 
 1.25350000e-08  1.25350000e-08  8.80000000e-01  9.20000000e-01  1.42452893e+00 -4.75326916e-03 
 1.25370000e-08  1.25370000e-08  8.76000000e-01  9.24000000e-01  1.40919496e+00 -5.23863781e-03 
 1.25390000e-08  1.25390000e-08  8.72000000e-01  9.28000000e-01  1.39303835e+00 -5.74399462e-03 
 1.25410000e-08  1.25410000e-08  8.68000000e-01  9.32000000e-01  1.37609243e+00 -6.27014874e-03 
 1.25430000e-08  1.25430000e-08  8.64000000e-01  9.36000000e-01  1.35839456e+00 -6.81733659e-03 
 1.25450000e-08  1.25450000e-08  8.60000000e-01  9.40000000e-01  1.33998131e+00 -7.38570370e-03 
 1.25470000e-08  1.25470000e-08  8.56000000e-01  9.44000000e-01  1.32089168e+00 -7.97435686e-03 
 1.25490000e-08  1.25490000e-08  8.52000000e-01  9.48000000e-01  1.30116291e+00 -8.58158521e-03 
 1.25500000e-08  1.25500000e-08  8.50000000e-01  9.50000000e-01  1.29107024e+00 -8.89127435e-03 
 1.25502000e-08  1.25502000e-08  8.50000000e-01  9.50000000e-01  1.28897224e+00 -8.96012648e-03 
 1.25506000e-08  1.25506000e-08  8.50000000e-01  9.50000000e-01  1.28479265e+00 -9.09490858e-03 
 1.25514000e-08  1.25514000e-08  8.50000000e-01  9.50000000e-01  1.27648366e+00 -9.35188835e-03 
 1.25530000e-08  1.25530000e-08  8.50000000e-01  9.50000000e-01  1.26001144e+00 -9.82412378e-03 
 1.25550000e-08  1.25550000e-08  8.50000000e-01  9.50000000e-01  1.23961716e+00 -1.03461698e-02 
 1.25570000e-08  1.25570000e-08  8.50000000e-01  9.50000000e-01  1.21937450e+00 -1.07982617e-02 
 1.25590000e-08  1.25590000e-08  8.50000000e-01  9.50000000e-01  1.19925857e+00 -1.11763616e-02 
 1.25610000e-08  1.25610000e-08  8.50000000e-01  9.50000000e-01  1.17926605e+00 -1.14697180e-02 
 1.25630000e-08  1.25630000e-08  8.50000000e-01  9.50000000e-01  1.15940667e+00 -1.16622008e-02 
 1.25650000e-08  1.25650000e-08  8.50000000e-01  9.50000000e-01  1.13969110e+00 -1.17348538e-02 
 1.25670000e-08  1.25670000e-08  8.50000000e-01  9.50000000e-01  1.12013325e+00 -1.16659569e-02 
 1.25690000e-08  1.25690000e-08  8.50000000e-01  9.50000000e-01  1.10074415e+00 -1.14327345e-02 
 1.25710000e-08  1.25710000e-08  8.50000000e-01  9.50000000e-01  1.08153608e+00 -1.10110347e-02 
 1.25730000e-08  1.25730000e-08  8.50000000e-01  9.50000000e-01  1.06251821e+00 -1.03764795e-02 
 1.25750000e-08  1.25750000e-08  8.50000000e-01  9.50000000e-01  1.04370064e+00 -9.50382567e-03 
 1.25770000e-08  1.25770000e-08  8.50000000e-01  9.50000000e-01  1.02509078e+00 -8.36761853e-03 
 1.25790000e-08  1.25790000e-08  8.50000000e-01  9.50000000e-01  1.00669687e+00 -6.94130390e-03 
 1.25810000e-08  1.25810000e-08  8.50000000e-01  9.50000000e-01  9.88524836e-01 -5.19750431e-03 
 1.25830000e-08  1.25830000e-08  8.50000000e-01  9.50000000e-01  9.70581329e-01 -3.10698861e-03 
 1.25850000e-08  1.25850000e-08  8.50000000e-01  9.50000000e-01  9.52870857e-01 -6.38696282e-04 
 1.25870000e-08  1.25870000e-08  8.50000000e-01  9.50000000e-01  9.35458223e-01  2.16678998e-03 
 1.25890000e-08  1.25890000e-08  8.50000000e-01  9.50000000e-01  9.18312599e-01  5.38370698e-03 
 1.25910000e-08  1.25910000e-08  8.50000000e-01  9.50000000e-01  9.01431453e-01  9.07665542e-03 
 1.25930000e-08  1.25930000e-08  8.50000000e-01  9.50000000e-01  8.84811216e-01  1.32819977e-02 
 1.25950000e-08  1.25950000e-08  8.50000000e-01  9.50000000e-01  8.68461305e-01  1.80466681e-02 
 1.25970000e-08  1.25970000e-08  8.50000000e-01  9.50000000e-01  8.52374918e-01  2.34135862e-02 
 1.25990000e-08  1.25990000e-08  8.50000000e-01  9.50000000e-01  8.36555899e-01  2.94353108e-02 
 1.26010000e-08  1.26010000e-08  8.50000000e-01  9.50000000e-01  8.20990824e-01  3.61607596e-02 
 1.26030000e-08  1.26030000e-08  8.50000000e-01  9.50000000e-01  8.05673967e-01  4.36469349e-02 
 1.26050000e-08  1.26050000e-08  8.50000000e-01  9.50000000e-01  7.90581339e-01  5.19461522e-02 
 1.26070000e-08  1.26070000e-08  8.50000000e-01  9.50000000e-01  7.75696562e-01  6.11140999e-02 
 1.26090000e-08  1.26090000e-08  8.50000000e-01  9.50000000e-01  7.60991445e-01  7.11939309e-02 
 1.26110000e-08  1.26110000e-08  8.50000000e-01  9.50000000e-01  7.46458234e-01  8.22174996e-02 
 1.26130000e-08  1.26130000e-08  8.50000000e-01  9.50000000e-01  7.32094457e-01  9.41897607e-02 
 1.26150000e-08  1.26150000e-08  8.50000000e-01  9.50000000e-01  7.17925628e-01  1.07098149e-01 
 1.26170000e-08  1.26170000e-08  8.50000000e-01  9.50000000e-01  7.03973751e-01  1.20913268e-01 
 1.26190000e-08  1.26190000e-08  8.50000000e-01  9.50000000e-01  6.90270056e-01  1.35605151e-01 
 1.26210000e-08  1.26210000e-08  8.50000000e-01  9.50000000e-01  6.76828740e-01  1.51141612e-01 
 1.26230000e-08  1.26230000e-08  8.50000000e-01  9.50000000e-01  6.63668475e-01  1.67495945e-01 
 1.26250000e-08  1.26250000e-08  8.50000000e-01  9.50000000e-01  6.50792800e-01  1.84640713e-01 
 1.26270000e-08  1.26270000e-08  8.50000000e-01  9.50000000e-01  6.38212418e-01  2.02552556e-01 
 1.26290000e-08  1.26290000e-08  8.50000000e-01  9.50000000e-01  6.25925903e-01  2.21206290e-01 
 1.26310000e-08  1.26310000e-08  8.50000000e-01  9.50000000e-01  6.13940397e-01  2.40579347e-01 
 1.26330000e-08  1.26330000e-08  8.50000000e-01  9.50000000e-01  6.02252371e-01  2.60646794e-01 
 1.26350000e-08  1.26350000e-08  8.50000000e-01  9.50000000e-01  5.90867147e-01  2.81385523e-01 
 1.26370000e-08  1.26370000e-08  8.50000000e-01  9.50000000e-01  5.79780103e-01  3.02769984e-01 
 1.26390000e-08  1.26390000e-08  8.50000000e-01  9.50000000e-01  5.68995321e-01  3.24776059e-01 
 1.26410000e-08  1.26410000e-08  8.50000000e-01  9.50000000e-01  5.58507392e-01  3.47377342e-01 
 1.26430000e-08  1.26430000e-08  8.50000000e-01  9.50000000e-01  5.48319319e-01  3.70548673e-01 
 1.26450000e-08  1.26450000e-08  8.50000000e-01  9.50000000e-01  5.38424958e-01  3.94262862e-01 
 1.26470000e-08  1.26470000e-08  8.50000000e-01  9.50000000e-01  5.28826221e-01  4.18493901e-01 
 1.26490000e-08  1.26490000e-08  8.50000000e-01  9.50000000e-01  5.19516172e-01  4.43214066e-01 
 1.26510000e-08  1.26510000e-08  8.50000000e-01  9.50000000e-01  5.10495565e-01  4.68396822e-01 
 1.26530000e-08  1.26530000e-08  8.50000000e-01  9.50000000e-01  5.01756620e-01  4.94014228e-01 
 1.26550000e-08  1.26550000e-08  8.50000000e-01  9.50000000e-01  4.93298968e-01  5.20039555e-01 
 1.26570000e-08  1.26570000e-08  8.50000000e-01  9.50000000e-01  4.85114121e-01  5.46444922e-01 
 1.26590000e-08  1.26590000e-08  8.50000000e-01  9.50000000e-01  4.77200844e-01  5.73203648e-01 
 1.26610000e-08  1.26610000e-08  8.50000000e-01  9.50000000e-01  4.69550249e-01  6.00288086e-01 
 1.26630000e-08  1.26630000e-08  8.50000000e-01  9.50000000e-01  4.62160553e-01  6.27671752e-01 
 1.26650000e-08  1.26650000e-08  8.50000000e-01  9.50000000e-01  4.55022729e-01  6.55327356e-01 
 1.26670000e-08  1.26670000e-08  8.50000000e-01  9.50000000e-01  4.48134632e-01  6.83228728e-01 
 1.26690000e-08  1.26690000e-08  8.50000000e-01  9.50000000e-01  4.41487216e-01  7.11349033e-01 
 1.26710000e-08  1.26710000e-08  8.50000000e-01  9.50000000e-01  4.35078061e-01  7.39662508e-01 
 1.26730000e-08  1.26730000e-08  8.50000000e-01  9.50000000e-01  4.28898152e-01  7.68142826e-01 
 1.26750000e-08  1.26750000e-08  8.50000000e-01  9.50000000e-01  4.22944852e-01  7.96764661e-01 
 1.26770000e-08  1.26770000e-08  8.50000000e-01  9.50000000e-01  4.17209235e-01  8.25502174e-01 
 1.26790000e-08  1.26790000e-08  8.50000000e-01  9.50000000e-01  4.11688512e-01  8.54330417e-01 
 1.26810000e-08  1.26810000e-08  8.50000000e-01  9.50000000e-01  4.06373907e-01  8.83223920e-01 
 1.26830000e-08  1.26830000e-08  8.50000000e-01  9.50000000e-01  4.01262572e-01  9.12157935e-01 
 1.26850000e-08  1.26850000e-08  8.50000000e-01  9.50000000e-01  3.96345966e-01  9.41107101e-01 
 1.26870000e-08  1.26870000e-08  8.50000000e-01  9.50000000e-01  3.91621289e-01  9.70046528e-01 
 1.26890000e-08  1.26890000e-08  8.50000000e-01  9.50000000e-01  3.87080362e-01  9.98950497e-01 
 1.26910000e-08  1.26910000e-08  8.50000000e-01  9.50000000e-01  3.82720594e-01  1.02779337e+00 
 1.26930000e-08  1.26930000e-08  8.50000000e-01  9.50000000e-01  3.78534357e-01  1.05654830e+00 
 1.26950000e-08  1.26950000e-08  8.50000000e-01  9.50000000e-01  3.74519531e-01  1.08518785e+00 
 1.26970000e-08  1.26970000e-08  8.50000000e-01  9.50000000e-01  3.70669372e-01  1.11368267e+00 
 1.26990000e-08  1.26990000e-08  8.50000000e-01  9.50000000e-01  3.66982699e-01  1.14200176e+00 
 1.27010000e-08  1.27010000e-08  8.50000000e-01  9.50000000e-01  3.63454284e-01  1.17011088e+00 
 1.27030000e-08  1.27030000e-08  8.50000000e-01  9.50000000e-01  3.60084760e-01  1.19797232e+00 
 1.27050000e-08  1.27050000e-08  8.50000000e-01  9.50000000e-01  3.56871605e-01  1.22554289e+00 
 1.27070000e-08  1.27070000e-08  8.50000000e-01  9.50000000e-01  3.53818866e-01  1.25277323e+00 
